PROJECT,CLASS,COUPLING
spring-security-oauth,AuthorizationServerBeanDefinitionParser,8
spring-security-oauth,ResourceServerBeanDefinitionParser,5
spring-security-oauth,ProviderBeanDefinitionParser,6
spring-security-oauth,ConfigUtils,10
spring-security-oauth,OAuth2AccessTokenJackson2Serializer,6
spring-security-oauth,OAuth2AccessTokenJackson2Deserializer,7
spring-security-oauth,DefaultOAuth2AccessToken,4
spring-security-oauth,AuthenticationScheme,0
spring-security-oauth,OAuth2RefreshToken,1
spring-security-oauth,OAuth2AccessToken,5
spring-security-oauth,OAuth2ExceptionJackson2Serializer,5
spring-security-oauth,SerializationException,0
spring-security-oauth,UserDeniedAuthorizationException,1
spring-security-oauth,UnsupportedResponseTypeException,1
spring-security-oauth,OAuth2ExceptionJackson1Serializer,5
spring-security-oauth,UnsupportedGrantTypeException,1
spring-security-oauth,InvalidClientException,1
spring-security-oauth,UnauthorizedClientException,1
spring-security-oauth,InvalidTokenException,1
spring-security-oauth,OAuth2ExceptionJackson1Deserializer,6
spring-security-oauth,InvalidRequestException,1
spring-security-oauth,RedirectMismatchException,1
spring-security-oauth,OAuth2ExceptionJackson2Deserializer,6
spring-security-oauth,ClientAuthenticationException,1
spring-security-oauth,InvalidGrantException,1
spring-security-oauth,UnapprovedClientAuthenticationException,1
spring-security-oauth,InsufficientScopeException,1
spring-security-oauth,BadClientCredentialsException,1
spring-security-oauth,InvalidScopeException,1
spring-security-oauth,UnauthorizedUserException,1
spring-security-oauth,OAuth2Exception,15
spring-security-oauth,OAuth2AccessTokenJackson1Deserializer,7
spring-security-oauth,DefaultExpiringOAuth2RefreshToken,2
spring-security-oauth,ExpiringOAuth2RefreshToken,1
spring-security-oauth,DefaultThrowableAnalyzer,2
spring-security-oauth,OAuth2AccessTokenJackson1Serializer,6
spring-security-oauth,DefaultOAuth2RefreshToken,4
spring-security-oauth,JsonParser,0
spring-security-oauth,JdbcListFactory,3
spring-security-oauth,JsonDateSerializer,4
spring-security-oauth,ProxyCreator,4
spring-security-oauth,JsonParserFactory,3
spring-security-oauth,JsonDateDeserializer,5
spring-security-oauth,Jackson2JsonParser,2
spring-security-oauth,OAuth2Utils,0
spring-security-oauth,RandomValueStringGenerator,2
spring-security-oauth,JacksonJsonParser,2
spring-security-oauth,DefaultJdbcListFactory,5
spring-security-oauth,SerializationUtils,2
spring-security-oauth,RequestTokenFactory,1
spring-security-oauth,FrameworkEndpointHandlerMappingTests,2
spring-security-oauth,WhitelabelApprovalEndpointTests,7
spring-security-oauth,DefaultRedirectResolverTests,5
spring-security-oauth,AuthorizationEndpointTests,27
spring-security-oauth,TokenEndpointAuthenticationFilterTests,19
spring-security-oauth,TokenEndpointTests,15
spring-security-oauth,WhitelabelErrorEndpointTests,6
spring-security-oauth,SpelViewTests,6
spring-security-oauth,ExactMatchRedirectResolverTests,4
spring-security-oauth,OAuth2AuthenticationProcessingFilterTests,15
spring-security-oauth,OAuth2AuthenticationDetailsTests,3
spring-security-oauth,OAuth2AuthenticationManagerTests,9
spring-security-oauth,ScopeVoterTests,6
spring-security-oauth,ClientScopeVoterTests,9
spring-security-oauth,ClientDetailsUserDetailsServiceTests,3
spring-security-oauth,BaseClientDetailsTests,2
spring-security-oauth,JdbcClientDetailsServiceTests,10
spring-security-oauth,ClientCredentialsTokenEndpointFilterTests,7
spring-security-oauth,AuthorizationRequestTests,3
spring-security-oauth,ResourceOwnerPasswordTokenGranterTests,17
spring-security-oauth,OAuth2AuthenticationEntryPointTests,7
spring-security-oauth,OAuth2AccessDeniedHandlerTests,7
spring-security-oauth,DefaultAuthorizationRequestFactoryTests,9
spring-security-oauth,DefaultOAuth2RequestValidatorTests,8
spring-security-oauth,OAuth2RequestTests,3
spring-security-oauth,OAuth2MethodSecurityExpressionHandlerTests,10
spring-security-oauth,OAuth2ExpressionParserTests,7
spring-security-oauth,OAuth2SecurityExpressionMethodsTests,7
spring-security-oauth,OAuth2WebSecurityExpressionHandlerTests,11
spring-security-oauth,OAuth2AuthenticationTests,6
spring-security-oauth,TokenStoreUserApprovalHandlerTests,14
spring-security-oauth,TokenApprovalStoreTests,12
spring-security-oauth,JdbcApprovalStoreTests,7
spring-security-oauth,InMemoryApprovalStoreTests,2
spring-security-oauth,DefaultUserApprovalHandlerTests,6
spring-security-oauth,ApprovalStoreUserApprovalHandlerTests,13
spring-security-oauth,AbstractTestApprovalStore,4
spring-security-oauth,InMemoryAuthorizationCodeServicesTests,4
spring-security-oauth,SubdomainRedirectResolverTests,4
spring-security-oauth,JdbcAuthorizationCodeServicesTests,6
spring-security-oauth,AuthorizationCodeTokenGranterTests,14
spring-security-oauth,AuthorizationCodeServicesBaseTests,6
spring-security-oauth,DefaultUserAuthenticationConverterTests,5
spring-security-oauth,DefaultTokenServicesAuthoritiesChangeTests,13
spring-security-oauth,AbstractDefaultTokenServicesTests,17
spring-security-oauth,TokenStoreBaseTests,10
spring-security-oauth,JwtAccessTokenConverterTests,14
spring-security-oauth,RedisTokenStorePrefixTests,12
spring-security-oauth,RedisTokenStoreMockTests,13
spring-security-oauth,RedisTokenStoreTests,14
spring-security-oauth,JdbcTokenStoreTests,8
spring-security-oauth,InMemoryTokenStoreTests,7
spring-security-oauth,JwtTokenStoreTests,18
spring-security-oauth,DefaultTokenServicesWithJdbcTests,5
spring-security-oauth,DefaultTokenServicesWithInMemoryTests,18
spring-security-oauth,DefaultTokenServicesTests,5
spring-security-oauth,DefaultAccessTokenConverterTests,8
spring-security-oauth,TokenServicesWithTokenEnhancerTests,22
spring-security-oauth,DefaultTokenServicesWithJwtTests,12
spring-security-oauth,AbstractPersistentDefaultTokenServicesTests,9
spring-security-oauth,InMemoryImplicitGrantServiceTests,5
spring-security-oauth,OAuth2RestTemplateTests,27
spring-security-oauth,OAuth2ErrorHandlerTests,13
spring-security-oauth,OAuth2ClientContextFilterTests,9
spring-security-oauth,OAuth2ClientAuthenticationProcessingFilterTests,16
spring-security-oauth,ResourceOwnerPasswordAccessTokenProviderTests,13
spring-security-oauth,AuthorizationCodeResourceDetailsTests,4
spring-security-oauth,AuthorizationCodeAccessTokenProviderTests,13
spring-security-oauth,AuthorizationCodeAccessTokenProviderWithConversionTests,24
spring-security-oauth,ImplicitAccessTokenProviderTests,13
spring-security-oauth,AccessTokenProviderChainTests,20
spring-security-oauth,JdbcClientTokenServicesTests,10
spring-security-oauth,OAuth2AccessTokenSupportTests,25
spring-security-oauth,DefaultOAuth2RequestAuthenticatorTests,9
spring-security-oauth,JaxbOAuth2ExceptionMessageConverterTests,16
spring-security-oauth,BaseJaxbMessageConverterTest,8
spring-security-oauth,JaxbOAuth2AccessTokenMessageConverterTests,8
spring-security-oauth,Gh808EnableAuthorizationServerTests,30
spring-security-oauth,ResourceServerConfigurationTests,41
spring-security-oauth,ClientConfigurationTests,17
spring-security-oauth,AuthorizationServerConfigurationTests,47
spring-security-oauth,ResourceServerBeanDefinitionParserTests,3
spring-security-oauth,AuthorizationServerCustomGrantParserTests,9
spring-security-oauth,AuthorizationServerInvalidParserTests,5
spring-security-oauth,AuthorizationServerBeanDefinitionParserTests,7
spring-security-oauth,InvalidResourceBeanDefinitionParserTests,5
spring-security-oauth,ResourceBeanDefinitionParserTests,11
spring-security-oauth,ClientDetailsServiceBeanDefinitionParserTests,7
spring-security-oauth,AuthorizationServerClientCredentialsPasswordValidXmlTests,10
spring-security-oauth,AuthorizationServerClientCredentialsPasswordInvalidXmlTests,9
spring-security-oauth,AdhocTestSuite,3
spring-security-oauth,OAuth2ExceptionJackson2DeserializerTests,14
spring-security-oauth,OAuth2ExceptionDeserializerTests,14
spring-security-oauth,OAuth2ExceptionSerializerTests,5
spring-security-oauth,OAuth2AccessTokenJackson2DeserializerTests,7
spring-security-oauth,BaseOAuth2AccessTokenJacksonTest,9
spring-security-oauth,OAuth2AccessTokenJackson1DeserializerTests,7
spring-security-oauth,DefaultOAuth2SerializationServiceTests,5
spring-security-oauth,OAuth2AccessTokenJackson2SerializerTests,7
spring-security-oauth,OAuth2AccessTokenJackson1SerializerTests,7
spring-security-oauth,JsonSerializationTests,6
spring-security-oauth,OAuth2RequestValidator,3
spring-security-oauth,BaseRequest,7
spring-security-oauth,TokenRequest,6
spring-security-oauth,RedirectResolver,1
spring-security-oauth,CheckTokenEndpoint,18
spring-security-oauth,AbstractEndpoint,9
spring-security-oauth,WhitelabelApprovalEndpoint,8
spring-security-oauth,TokenEndpointAuthenticationFilter,27
spring-security-oauth,AuthorizationEndpoint,41
spring-security-oauth,TokenKeyEndpoint,10
spring-security-oauth,FrameworkEndpointHandlerMapping,11
spring-security-oauth,ExactMatchRedirectResolver,4
spring-security-oauth,DefaultRedirectResolver,8
spring-security-oauth,WhitelabelErrorEndpoint,8
spring-security-oauth,TokenEndpoint,28
spring-security-oauth,SpelView,11
spring-security-oauth,NoSuchClientException,4
spring-security-oauth,ClientDetails,1
spring-security-oauth,TokenExtractor,2
spring-security-oauth,BearerTokenExtractor,10
spring-security-oauth,OAuth2AuthenticationDetailsSource,7
spring-security-oauth,OAuth2AuthenticationManager,13
spring-security-oauth,OAuth2AuthenticationProcessingFilter,24
spring-security-oauth,OAuth2AuthenticationDetails,6
spring-security-oauth,ClientRegistrationService,1
spring-security-oauth,RefreshTokenGranter,13
spring-security-oauth,ScopeVoter,11
spring-security-oauth,ClientScopeVoter,13
spring-security-oauth,ClientCredentialsTokenEndpointFilter,17
spring-security-oauth,ClientDetailsUserDetailsService,10
spring-security-oauth,BaseClientDetails,20
spring-security-oauth,JacksonArrayOrStringDeserializer,10
spring-security-oauth,JdbcClientDetailsService,22
spring-security-oauth,ClientCredentialsTokenGranter,11
spring-security-oauth,InMemoryClientDetailsService,6
spring-security-oauth,Jackson2ArrayOrStringDeserializer,10
spring-security-oauth,ResourceOwnerPasswordTokenGranter,15
spring-security-oauth,OAuth2AuthenticationEntryPoint,12
spring-security-oauth,AbstractOAuth2SecurityExceptionHandler,15
spring-security-oauth,WebResponseExceptionTranslator,2
spring-security-oauth,OAuth2AccessDeniedHandler,8
spring-security-oauth,DefaultOAuth2ExceptionRenderer,26
spring-security-oauth,DefaultWebResponseExceptionTranslator,13
spring-security-oauth,OAuth2ExceptionRenderer,3
spring-security-oauth,DefaultOAuth2RequestFactory,11
spring-security-oauth,DefaultOAuth2RequestValidator,8
spring-security-oauth,CompositeTokenGranter,7
spring-security-oauth,AuthorizationRequest,8
spring-security-oauth,OAuth2ExpressionUtils,6
spring-security-oauth,OAuth2MethodSecurityExpressionHandler,8
spring-security-oauth,OAuth2WebSecurityExpressionHandler,8
spring-security-oauth,OAuth2SecurityExpressionMethods,5
spring-security-oauth,OAuth2ExpressionParser,6
spring-security-oauth,SecurityContextAccessor,1
spring-security-oauth,ClientAlreadyExistsException,4
spring-security-oauth,OAuth2Authentication,7
spring-security-oauth,TokenStoreUserApprovalHandler,15
spring-security-oauth,ApprovalStoreUserApprovalHandler,13
spring-security-oauth,InMemoryApprovalStore,6
spring-security-oauth,Approval,8
spring-security-oauth,JdbcApprovalStore,9
spring-security-oauth,TokenApprovalStore,8
spring-security-oauth,DefaultUserApprovalHandler,6
spring-security-oauth,ApprovalStore,1
spring-security-oauth,UserApprovalHandler,2
spring-security-oauth,TokenGranter,2
spring-security-oauth,RandomValueAuthorizationCodeServices,7
spring-security-oauth,JdbcAuthorizationCodeServices,10
spring-security-oauth,InMemoryAuthorizationCodeServices,5
spring-security-oauth,AuthorizationCodeTokenGranter,17
spring-security-oauth,AuthorizationCodeServices,1
spring-security-oauth,OAuth2RequestFactory,4
spring-security-oauth,DefaultSecurityContextAccessor,9
spring-security-oauth,DefaultUserAuthenticationConverter,9
spring-security-oauth,UserAuthenticationConverter,1
spring-security-oauth,ConsumerTokenServices,0
spring-security-oauth,DefaultAccessTokenConverter,11
spring-security-oauth,StandardStringSerializationStrategy,6
spring-security-oauth,RedisTokenStoreSerializationStrategy,2
spring-security-oauth,JdkSerializationStrategy,6
spring-security-oauth,BaseRedisTokenStoreSerializationStrategy,6
spring-security-oauth,RedisTokenStore,14
spring-security-oauth,JdbcTokenStore,15
spring-security-oauth,JwtAccessTokenConverter,21
spring-security-oauth,InMemoryTokenStore,9
spring-security-oauth,JwtTokenStore,15
spring-security-oauth,KeyStoreKeyFactory,5
spring-security-oauth,DefaultAuthenticationKeyGenerator,7
spring-security-oauth,RemoteTokenServices,18
spring-security-oauth,AccessTokenConverter,2
spring-security-oauth,ResourceServerTokenServices,2
spring-security-oauth,AuthenticationKeyGenerator,1
spring-security-oauth,TokenStore,3
spring-security-oauth,AbstractTokenGranter,15
spring-security-oauth,TokenEnhancerChain,6
spring-security-oauth,AuthorizationServerTokenServices,3
spring-security-oauth,DefaultTokenServices,27
spring-security-oauth,TokenEnhancer,2
spring-security-oauth,ClientRegistrationException,3
spring-security-oauth,ClientDetailsService,1
spring-security-oauth,InMemoryImplicitGrantService,6
spring-security-oauth,ImplicitGrantService,2
spring-security-oauth,ImplicitTokenRequest,5
spring-security-oauth,ImplicitTokenGranter,15
spring-security-oauth,OAuth2Request,8
spring-security-oauth,OAuth2RestOperations,4
spring-security-oauth,OAuth2AccessDeniedException,5
spring-security-oauth,UserApprovalRequiredException,3
spring-security-oauth,OAuth2ProtectedResourceDetails,1
spring-security-oauth,UserRedirectRequiredException,3
spring-security-oauth,BaseOAuth2ProtectedResourceDetails,6
spring-security-oauth,DefaultOAuth2ClientContext,6
spring-security-oauth,OAuth2ErrorHandler,16
spring-security-oauth,StringSplitUtils,4
spring-security-oauth,AccessTokenRequiredException,5
spring-security-oauth,OAuth2ClientContext,2
spring-security-oauth,OAuth2ClientAuthenticationProcessingFilter,20
spring-security-oauth,OAuth2AuthenticationFailureEvent,6
spring-security-oauth,StateKeyGenerator,1
spring-security-oauth,DefaultStateKeyGenerator,6
spring-security-oauth,OAuth2ClientContextFilter,23
spring-security-oauth,AccessTokenProviderChain,16
spring-security-oauth,DefaultAccessTokenRequest,8
spring-security-oauth,DefaultRequestEnhancer,9
spring-security-oauth,ClientCredentialsResourceDetails,4
spring-security-oauth,ClientCredentialsAccessTokenProvider,16
spring-security-oauth,AbstractRedirectResourceDetails,5
spring-security-oauth,ResourceOwnerPasswordResourceDetails,4
spring-security-oauth,ResourceOwnerPasswordAccessTokenProvider,15
spring-security-oauth,AuthorizationCodeResourceDetails,4
spring-security-oauth,AuthorizationCodeAccessTokenProvider,28
spring-security-oauth,ImplicitResourceDetails,4
spring-security-oauth,ImplicitAccessTokenProvider,23
spring-security-oauth,AccessTokenRequest,3
spring-security-oauth,OAuth2AccessTokenSupport,34
spring-security-oauth,DefaultClientAuthenticationHandler,9
spring-security-oauth,ClientAuthenticationHandler,4
spring-security-oauth,DefaultClientKeyGenerator,7
spring-security-oauth,ClientKeyGenerator,2
spring-security-oauth,RequestEnhancer,5
spring-security-oauth,AccessTokenProvider,4
spring-security-oauth,JdbcClientTokenServices,13
spring-security-oauth,ClientTokenServices,3
spring-security-oauth,DefaultOAuth2RequestAuthenticator,9
spring-security-oauth,TestAccounts,3
spring-security-oauth,OAuth2ContextSetup,33
spring-security-oauth,OAuth2ContextConfiguration,9
spring-security-oauth,RestTemplateHolder,1
spring-security-oauth,OAuth2RestTemplate,22
spring-security-oauth,OAuth2RequestAuthenticator,3
spring-security-oauth,JaxbOAuth2ExceptionMessageConverter,6
spring-security-oauth,AbstractJaxbMessageConverter,10
spring-security-oauth,JaxbOAuth2AccessToken,4
spring-security-oauth,JaxbOAuth2AccessTokenMessageConverter,8
spring-security-oauth,JaxbOAuth2Exception,3
spring-security-oauth,FormOAuth2AccessTokenMessageConverter,10
spring-security-oauth,FormOAuth2ExceptionHttpMessageConverter,12
spring-security-oauth,AuthorizationServerEndpointsConfigurer,40
spring-security-oauth,AuthorizationServerSecurityConfigurer,23
spring-security-oauth,ResourceServerSecurityConfigurer,29
spring-security-oauth,OAuth2ClientConfiguration,13
spring-security-oauth,AuthorizationServerEndpointsConfiguration,31
spring-security-oauth,ResourceServerConfigurer,2
spring-security-oauth,AuthorizationServerSecurityConfiguration,18
spring-security-oauth,ResourceServerConfiguration,21
spring-security-oauth,ResourceServerConfigurerAdapter,6
spring-security-oauth,AuthorizationServerConfigurer,3
spring-security-oauth,AuthorizationServerConfigurerAdapter,7
spring-security-oauth,ClientDetailsServiceConfigurer,9
spring-security-oauth,JdbcClientDetailsServiceBuilder,10
spring-security-oauth,InMemoryClientDetailsServiceBuilder,8
spring-security-oauth,ClientDetailsServiceBuilder,17
spring-security-oauth,ClientDetailsServiceConfiguration,9
spring-security-oauth,OAuth2SecurityNamespaceHandler,4
spring-security-oauth,WebExpressionHandlerBeanDefinitionParser,5
spring-security-oauth,ResourceBeanDefinitionParser,11
spring-security-oauth,ExpressionHandlerBeanDefinitionParser,5
spring-security-oauth,ClientDetailsServiceBeanDefinitionParser,9
spring-security-oauth,ClientBeanDefinitionParser,8
spring-security-oauth,RestTemplateBeanDefinitionParser,9
spring-security-oauth,OAuth2ClientContextFactoryBean,8
spring-security-oauth,AuthorizationServerBeanDefinitionParser,11
spring-security-oauth,ResourceServerBeanDefinitionParser,8
spring-security-oauth,ProviderBeanDefinitionParser,9
spring-security-oauth,ConfigUtils,13
spring-security-oauth,OAuth2AccessTokenJackson2Serializer,9
spring-security-oauth,OAuth2AccessTokenJackson2Deserializer,10
spring-security-oauth,DefaultOAuth2AccessToken,7
spring-security-oauth,AuthenticationScheme,0
spring-security-oauth,OAuth2RefreshToken,1
spring-security-oauth,OAuth2AccessToken,5
spring-security-oauth,OAuth2ExceptionJackson2Serializer,8
